REST_KEY,Rest Coop,Reporting Day,Daypart Name,Daypart Description,Daypart Sales $,Daypart Transaction Qty
13604,SEA/TCA WA CP-0024,1/2/10,Regular Menu,10:30AM (11AM weekend) - Close,2154.25,384
13604,SEA/TCA WA CP-0024,1/2/10,Total Day,All hours,2856.66,506
13604,SEA/TCA WA CP-0024,1/3/10,After 4PM,4PM - Close,836,129
13604,SEA/TCA WA CP-0024,1/3/10,Afternoon,2PM - 4PM,453.03,77
13604,SEA/TCA WA CP-0024,1/3/10,Breakfast,Open - 10:30AM (11AM weekend),589.63,117
13604,SEA/TCA WA CP-0024,1/3/10,Dinner,4PM - 9PM,729.85,110
13604,SEA/TCA WA CP-0024,1/3/10,Evening,9PM - Close,106.15,19
13604,SEA/TCA WA CP-0024,1/3/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/3/10,Lunch,11AM -  2PM,735.43,101
13604,SEA/TCA WA CP-0024,1/3/10,Morning,Open - 11AM,589.63,117
13604,SEA/TCA WA CP-0024,1/3/10,Regular Menu,10:30AM (11AM weekend) - Close,2024.46,307
13604,SEA/TCA WA CP-0024,1/3/10,Total Day,All hours,2614.09,424
13604,SEA/TCA WA CP-0024,1/4/10,After 4PM,4PM - Close,993.11,175
13604,SEA/TCA WA CP-0024,1/4/10,Afternoon,2PM - 4PM,748.44,136
13604,SEA/TCA WA CP-0024,1/4/10,Breakfast,Open - 10:30AM (11AM weekend),701.77,181
13604,SEA/TCA WA CP-0024,1/4/10,Dinner,4PM - 9PM,865.82,150
13604,SEA/TCA WA CP-0024,1/4/10,Evening,9PM - Close,127.29,25
13604,SEA/TCA WA CP-0024,1/4/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/4/10,Lunch,11AM -  2PM,992.6,199
13604,SEA/TCA WA CP-0024,1/4/10,Morning,Open - 11AM,770.47,199
13604,SEA/TCA WA CP-0024,1/4/10,Regular Menu,10:30AM (11AM weekend) - Close,2802.85,528
13604,SEA/TCA WA CP-0024,1/4/10,Total Day,All hours,3504.62,709
13604,SEA/TCA WA CP-0024,1/5/10,After 4PM,4PM - Close,1047.66,190
13604,SEA/TCA WA CP-0024,1/5/10,Afternoon,2PM - 4PM,631.76,126
13604,SEA/TCA WA CP-0024,1/5/10,Breakfast,Open - 10:30AM (11AM weekend),696.84,159
13604,SEA/TCA WA CP-0024,1/5/10,Dinner,4PM - 9PM,948.52,174
13604,SEA/TCA WA CP-0024,1/5/10,Evening,9PM - Close,99.14,16
13604,SEA/TCA WA CP-0024,1/5/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/5/10,Lunch,11AM -  2PM,865.2,185
13604,SEA/TCA WA CP-0024,1/5/10,Morning,Open - 11AM,727.57,168
13604,SEA/TCA WA CP-0024,1/5/10,Regular Menu,10:30AM (11AM weekend) - Close,2575.35,510
13604,SEA/TCA WA CP-0024,1/5/10,Total Day,All hours,3272.19,669
13604,SEA/TCA WA CP-0024,1/6/10,After 4PM,4PM - Close,1300.57,202
13604,SEA/TCA WA CP-0024,1/6/10,Afternoon,2PM - 4PM,352,85
13604,SEA/TCA WA CP-0024,1/6/10,Breakfast,Open - 10:30AM (11AM weekend),674.7,170
13604,SEA/TCA WA CP-0024,1/6/10,Dinner,4PM - 9PM,1195.98,184
13604,SEA/TCA WA CP-0024,1/6/10,Evening,9PM - Close,104.59,18
13604,SEA/TCA WA CP-0024,1/6/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/6/10,Lunch,11AM -  2PM,969.32,192
13604,SEA/TCA WA CP-0024,1/6/10,Morning,Open - 11AM,725.29,185
13604,SEA/TCA WA CP-0024,1/6/10,Regular Menu,10:30AM (11AM weekend) - Close,2672.48,494
13604,SEA/TCA WA CP-0024,1/6/10,Total Day,All hours,3347.18,664
13604,SEA/TCA WA CP-0024,1/7/10,After 4PM,4PM - Close,1357.92,231
13604,SEA/TCA WA CP-0024,1/7/10,Afternoon,2PM - 4PM,529.07,116
13604,SEA/TCA WA CP-0024,1/7/10,Breakfast,Open - 10:30AM (11AM weekend),613.05,164
13604,SEA/TCA WA CP-0024,1/7/10,Dinner,4PM - 9PM,1137.86,187
13604,SEA/TCA WA CP-0024,1/7/10,Evening,9PM - Close,220.06,44
13604,SEA/TCA WA CP-0024,1/7/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/7/10,Lunch,11AM -  2PM,1033.03,222
13604,SEA/TCA WA CP-0024,1/7/10,Morning,Open - 11AM,653.26,175
13604,SEA/TCA WA CP-0024,1/7/10,Regular Menu,10:30AM (11AM weekend) - Close,2960.23,580
13604,SEA/TCA WA CP-0024,1/7/10,Total Day,All hours,3573.28,744
13604,SEA/TCA WA CP-0024,1/8/10,After 4PM,4PM - Close,1607.6,244
13604,SEA/TCA WA CP-0024,1/8/10,Afternoon,2PM - 4PM,591.11,124
13604,SEA/TCA WA CP-0024,1/8/10,Breakfast,Open - 10:30AM (11AM weekend),880.38,200
13604,SEA/TCA WA CP-0024,1/8/10,Dinner,4PM - 9PM,1420.64,211
13604,SEA/TCA WA CP-0024,1/8/10,Evening,9PM - Close,186.96,33
13604,SEA/TCA WA CP-0024,1/8/10,Late Night,11PM - 5AM,0.32,1
13604,SEA/TCA WA CP-0024,1/8/10,Lunch,11AM -  2PM,999.32,185
13604,SEA/TCA WA CP-0024,1/8/10,Morning,Open - 11AM,1048.39,233
13604,SEA/TCA WA CP-0024,1/8/10,Regular Menu,10:30AM (11AM weekend) - Close,3366.04,586
13604,SEA/TCA WA CP-0024,1/8/10,Total Day,All hours,4246.42,786
13604,SEA/TCA WA CP-0024,1/9/10,After 4PM,4PM - Close,1337.29,223
13604,SEA/TCA WA CP-0024,1/9/10,Afternoon,2PM - 4PM,479.11,87
13604,SEA/TCA WA CP-0024,1/9/10,Breakfast,Open - 10:30AM (11AM weekend),761.65,134
13604,SEA/TCA WA CP-0024,1/9/10,Dinner,4PM - 9PM,1157.35,192
13604,SEA/TCA WA CP-0024,1/9/10,Evening,9PM - Close,179.94,31
13604,SEA/TCA WA CP-0024,1/9/10,Late Night,11PM - 5AM,11.86,1
13604,SEA/TCA WA CP-0024,1/9/10,Lunch,11AM -  2PM,1113.98,177
13604,SEA/TCA WA CP-0024,1/9/10,Morning,Open - 11AM,761.65,134
13604,SEA/TCA WA CP-0024,1/9/10,Regular Menu,10:30AM (11AM weekend) - Close,2930.38,487
13604,SEA/TCA WA CP-0024,1/9/10,Total Day,All hours,3692.03,621
13604,SEA/TCA WA CP-0024,1/10/10,After 4PM,4PM - Close,882.17,159
13604,SEA/TCA WA CP-0024,1/10/10,Afternoon,2PM - 4PM,427.48,75
13604,SEA/TCA WA CP-0024,1/10/10,Breakfast,Open - 10:30AM (11AM weekend),631.14,119
13604,SEA/TCA WA CP-0024,1/10/10,Dinner,4PM - 9PM,816.87,146
13604,SEA/TCA WA CP-0024,1/10/10,Evening,9PM - Close,65.3,13
13604,SEA/TCA WA CP-0024,1/10/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/10/10,Lunch,11AM -  2PM,738.91,123
13604,SEA/TCA WA CP-0024,1/10/10,Morning,Open - 11AM,631.14,119
13604,SEA/TCA WA CP-0024,1/10/10,Regular Menu,10:30AM (11AM weekend) - Close,2048.56,357
13604,SEA/TCA WA CP-0024,1/10/10,Total Day,All hours,2679.7,476
13604,SEA/TCA WA CP-0024,1/11/10,After 4PM,4PM - Close,1184.55,208
13604,SEA/TCA WA CP-0024,1/11/10,Afternoon,2PM - 4PM,522.34,118
13604,SEA/TCA WA CP-0024,1/11/10,Breakfast,Open - 10:30AM (11AM weekend),656.49,159
13604,SEA/TCA WA CP-0024,1/11/10,Dinner,4PM - 9PM,1019.31,179
13604,SEA/TCA WA CP-0024,1/11/10,Evening,9PM - Close,165.24,29
13604,SEA/TCA WA CP-0024,1/11/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/11/10,Lunch,11AM -  2PM,938,184
13604,SEA/TCA WA CP-0024,1/11/10,Morning,Open - 11AM,739.56,178
13604,SEA/TCA WA CP-0024,1/11/10,Regular Menu,10:30AM (11AM weekend) - Close,2727.96,529
13604,SEA/TCA WA CP-0024,1/11/10,Total Day,All hours,3384.45,688
13604,SEA/TCA WA CP-0024,1/12/10,After 4PM,4PM - Close,1485.6,252
13604,SEA/TCA WA CP-0024,1/12/10,Afternoon,2PM - 4PM,591.65,119
13604,SEA/TCA WA CP-0024,1/12/10,Breakfast,Open - 10:30AM (11AM weekend),613.7,158
13604,SEA/TCA WA CP-0024,1/12/10,Dinner,4PM - 9PM,1278.14,216
13604,SEA/TCA WA CP-0024,1/12/10,Evening,9PM - Close,207.46,36
13604,SEA/TCA WA CP-0024,1/12/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/12/10,Lunch,11AM -  2PM,1009.78,195
13604,SEA/TCA WA CP-0024,1/12/10,Morning,Open - 11AM,627.85,164
13604,SEA/TCA WA CP-0024,1/12/10,Regular Menu,10:30AM (11AM weekend) - Close,3101.18,572
13604,SEA/TCA WA CP-0024,1/12/10,Total Day,All hours,3714.88,730
13604,SEA/TCA WA CP-0024,1/13/10,After 4PM,4PM - Close,1363.96,232
13604,SEA/TCA WA CP-0024,1/13/10,Afternoon,2PM - 4PM,556.99,129
13604,SEA/TCA WA CP-0024,1/13/10,Breakfast,Open - 10:30AM (11AM weekend),544.94,155
13604,SEA/TCA WA CP-0024,1/13/10,Dinner,4PM - 9PM,1226.42,203
13604,SEA/TCA WA CP-0024,1/13/10,Evening,9PM - Close,137.54,29
13604,SEA/TCA WA CP-0024,1/13/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/13/10,Lunch,11AM -  2PM,1134.58,226
13604,SEA/TCA WA CP-0024,1/13/10,Morning,Open - 11AM,608.16,173
13604,SEA/TCA WA CP-0024,1/13/10,Regular Menu,10:30AM (11AM weekend) - Close,3118.75,605
13604,SEA/TCA WA CP-0024,1/13/10,Total Day,All hours,3663.69,760
13604,SEA/TCA WA CP-0024,1/14/10,After 4PM,4PM - Close,1547.42,274
13604,SEA/TCA WA CP-0024,1/14/10,Afternoon,2PM - 4PM,576.68,120
13604,SEA/TCA WA CP-0024,1/14/10,Breakfast,Open - 10:30AM (11AM weekend),644.68,174
13604,SEA/TCA WA CP-0024,1/14/10,Dinner,4PM - 9PM,1317.69,230
13604,SEA/TCA WA CP-0024,1/14/10,Evening,9PM - Close,229.73,44
13604,SEA/TCA WA CP-0024,1/14/10,Late Night,11PM - 5AM,2.58,1
13604,SEA/TCA WA CP-0024,1/14/10,Lunch,11AM -  2PM,1086.52,203
13604,SEA/TCA WA CP-0024,1/14/10,Morning,Open - 11AM,734.97,191
13604,SEA/TCA WA CP-0024,1/14/10,Regular Menu,10:30AM (11AM weekend) - Close,3300.91,614
13604,SEA/TCA WA CP-0024,1/14/10,Total Day,All hours,3945.59,788
13604,SEA/TCA WA CP-0024,1/15/10,After 4PM,4PM - Close,1570.51,260
13604,SEA/TCA WA CP-0024,1/15/10,Afternoon,2PM - 4PM,671.03,126
13604,SEA/TCA WA CP-0024,1/15/10,Breakfast,Open - 10:30AM (11AM weekend),775.47,181
13604,SEA/TCA WA CP-0024,1/15/10,Dinner,4PM - 9PM,1330.09,220
13604,SEA/TCA WA CP-0024,1/15/10,Evening,9PM - Close,240.42,40
13604,SEA/TCA WA CP-0024,1/15/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/15/10,Lunch,11AM -  2PM,1106.09,209
13604,SEA/TCA WA CP-0024,1/15/10,Morning,Open - 11AM,856.71,202
13604,SEA/TCA WA CP-0024,1/15/10,Regular Menu,10:30AM (11AM weekend) - Close,3428.87,616
13604,SEA/TCA WA CP-0024,1/15/10,Total Day,All hours,4204.34,797
13604,SEA/TCA WA CP-0024,1/16/10,After 4PM,4PM - Close,1253.88,201
13604,SEA/TCA WA CP-0024,1/16/10,Afternoon,2PM - 4PM,583.7,102
13604,SEA/TCA WA CP-0024,1/16/10,Breakfast,Open - 10:30AM (11AM weekend),860.53,145
13604,SEA/TCA WA CP-0024,1/16/10,Dinner,4PM - 9PM,1019.43,167
13604,SEA/TCA WA CP-0024,1/16/10,Evening,9PM - Close,234.45,34
13604,SEA/TCA WA CP-0024,1/16/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/16/10,Lunch,11AM -  2PM,1061.27,159
13604,SEA/TCA WA CP-0024,1/16/10,Morning,Open - 11AM,860.53,145
13604,SEA/TCA WA CP-0024,1/16/10,Regular Menu,10:30AM (11AM weekend) - Close,2898.85,462
13604,SEA/TCA WA CP-0024,1/16/10,Total Day,All hours,3759.38,607
13604,SEA/TCA WA CP-0024,1/17/10,After 4PM,4PM - Close,1049.39,180
13604,SEA/TCA WA CP-0024,1/17/10,Afternoon,2PM - 4PM,636.68,110
13604,SEA/TCA WA CP-0024,1/17/10,Breakfast,Open - 10:30AM (11AM weekend),805.99,142
13604,SEA/TCA WA CP-0024,1/17/10,Dinner,4PM - 9PM,917.19,155
13604,SEA/TCA WA CP-0024,1/17/10,Evening,9PM - Close,132.2,25
13604,SEA/TCA WA CP-0024,1/17/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/17/10,Lunch,11AM -  2PM,1007.09,152
13604,SEA/TCA WA CP-0024,1/17/10,Morning,Open - 11AM,805.99,142
13604,SEA/TCA WA CP-0024,1/17/10,Regular Menu,10:30AM (11AM weekend) - Close,2693.16,442
13604,SEA/TCA WA CP-0024,1/17/10,Total Day,All hours,3499.15,584
13604,SEA/TCA WA CP-0024,1/18/10,After 4PM,4PM - Close,900.02,151
13604,SEA/TCA WA CP-0024,1/18/10,Afternoon,2PM - 4PM,564.94,107
13604,SEA/TCA WA CP-0024,1/18/10,Breakfast,Open - 10:30AM (11AM weekend),588.77,119
13604,SEA/TCA WA CP-0024,1/18/10,Dinner,4PM - 9PM,795.35,135
13604,SEA/TCA WA CP-0024,1/18/10,Evening,9PM - Close,104.67,16
13604,SEA/TCA WA CP-0024,1/18/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/18/10,Lunch,11AM -  2PM,1336.29,197
13604,SEA/TCA WA CP-0024,1/18/10,Morning,Open - 11AM,671.21,133
13604,SEA/TCA WA CP-0024,1/18/10,Regular Menu,10:30AM (11AM weekend) - Close,2883.69,469
13604,SEA/TCA WA CP-0024,1/18/10,Total Day,All hours,3472.46,588
13604,SEA/TCA WA CP-0024,1/19/10,After 4PM,4PM - Close,1486.32,234
13604,SEA/TCA WA CP-0024,1/19/10,Afternoon,2PM - 4PM,506.52,121
13604,SEA/TCA WA CP-0024,1/19/10,Breakfast,Open - 10:30AM (11AM weekend),571.97,142
13604,SEA/TCA WA CP-0024,1/19/10,Dinner,4PM - 9PM,1244.63,201
13604,SEA/TCA WA CP-0024,1/19/10,Evening,9PM - Close,241.69,33
13604,SEA/TCA WA CP-0024,1/19/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/19/10,Lunch,11AM -  2PM,796.5,169
13604,SEA/TCA WA CP-0024,1/19/10,Morning,Open - 11AM,632.27,157
13604,SEA/TCA WA CP-0024,1/19/10,Regular Menu,10:30AM (11AM weekend) - Close,2849.64,539
13604,SEA/TCA WA CP-0024,1/19/10,Total Day,All hours,3421.61,681
13604,SEA/TCA WA CP-0024,1/20/10,After 4PM,4PM - Close,1386.7,229
13604,SEA/TCA WA CP-0024,1/20/10,Afternoon,2PM - 4PM,431.23,97
13604,SEA/TCA WA CP-0024,1/20/10,Breakfast,Open - 10:30AM (11AM weekend),539.41,138
13604,SEA/TCA WA CP-0024,1/20/10,Dinner,4PM - 9PM,1149.49,188
13604,SEA/TCA WA CP-0024,1/20/10,Evening,9PM - Close,237.21,41
13604,SEA/TCA WA CP-0024,1/20/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/20/10,Lunch,11AM -  2PM,990.01,206
13604,SEA/TCA WA CP-0024,1/20/10,Morning,Open - 11AM,575.25,148
13604,SEA/TCA WA CP-0024,1/20/10,Regular Menu,10:30AM (11AM weekend) - Close,2843.78,542
13604,SEA/TCA WA CP-0024,1/20/10,Total Day,All hours,3383.19,680
13604,SEA/TCA WA CP-0024,1/21/10,After 4PM,4PM - Close,1550.53,257
13604,SEA/TCA WA CP-0024,1/21/10,Afternoon,2PM - 4PM,651.02,136
13604,SEA/TCA WA CP-0024,1/21/10,Breakfast,Open - 10:30AM (11AM weekend),658.01,180
13604,SEA/TCA WA CP-0024,1/21/10,Dinner,4PM - 9PM,1369.04,230
13604,SEA/TCA WA CP-0024,1/21/10,Evening,9PM - Close,181.49,27
13604,SEA/TCA WA CP-0024,1/21/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/21/10,Lunch,11AM -  2PM,1071.49,205
13604,SEA/TCA WA CP-0024,1/21/10,Morning,Open - 11AM,752.44,202
13604,SEA/TCA WA CP-0024,1/21/10,Regular Menu,10:30AM (11AM weekend) - Close,3367.47,620
13604,SEA/TCA WA CP-0024,1/21/10,Total Day,All hours,4025.48,800
13604,SEA/TCA WA CP-0024,1/22/10,After 4PM,4PM - Close,1691.87,302
13604,SEA/TCA WA CP-0024,1/22/10,Afternoon,2PM - 4PM,621.08,123
13604,SEA/TCA WA CP-0024,1/22/10,Breakfast,Open - 10:30AM (11AM weekend),701.69,177
13604,SEA/TCA WA CP-0024,1/22/10,Dinner,4PM - 9PM,1331.65,242
13604,SEA/TCA WA CP-0024,1/22/10,Evening,9PM - Close,360.22,60
13604,SEA/TCA WA CP-0024,1/22/10,Late Night,11PM - 5AM,0.89,1
13604,SEA/TCA WA CP-0024,1/22/10,Lunch,11AM -  2PM,1038.95,208
13604,SEA/TCA WA CP-0024,1/22/10,Morning,Open - 11AM,731.99,185
13604,SEA/TCA WA CP-0024,1/22/10,Regular Menu,10:30AM (11AM weekend) - Close,3382.2,641
13604,SEA/TCA WA CP-0024,1/22/10,Total Day,All hours,4083.89,818
13604,SEA/TCA WA CP-0024,1/23/10,After 4PM,4PM - Close,1223.95,196
13604,SEA/TCA WA CP-0024,1/23/10,Afternoon,2PM - 4PM,606.05,117
13604,SEA/TCA WA CP-0024,1/23/10,Breakfast,Open - 10:30AM (11AM weekend),784.34,129
13604,SEA/TCA WA CP-0024,1/23/10,Dinner,4PM - 9PM,1002.35,163
13604,SEA/TCA WA CP-0024,1/23/10,Evening,9PM - Close,221.6,33
13604,SEA/TCA WA CP-0024,1/23/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/23/10,Lunch,11AM -  2PM,1166.61,179
13604,SEA/TCA WA CP-0024,1/23/10,Morning,Open - 11AM,784.34,129
13604,SEA/TCA WA CP-0024,1/23/10,Regular Menu,10:30AM (11AM weekend) - Close,2996.61,492
13604,SEA/TCA WA CP-0024,1/23/10,Total Day,All hours,3780.95,621
13604,SEA/TCA WA CP-0024,1/24/10,After 4PM,4PM - Close,1036.32,160
13604,SEA/TCA WA CP-0024,1/24/10,Afternoon,2PM - 4PM,400.64,63
13604,SEA/TCA WA CP-0024,1/24/10,Breakfast,Open - 10:30AM (11AM weekend),800.9,137
13604,SEA/TCA WA CP-0024,1/24/10,Dinner,4PM - 9PM,912.52,138
13604,SEA/TCA WA CP-0024,1/24/10,Evening,9PM - Close,123.8,22
13604,SEA/TCA WA CP-0024,1/24/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/24/10,Lunch,11AM -  2PM,815.05,121
13604,SEA/TCA WA CP-0024,1/24/10,Morning,Open - 11AM,800.9,137
13604,SEA/TCA WA CP-0024,1/24/10,Regular Menu,10:30AM (11AM weekend) - Close,2252.01,344
13604,SEA/TCA WA CP-0024,1/24/10,Total Day,All hours,3052.91,481
13604,SEA/TCA WA CP-0024,1/25/10,After 4PM,4PM - Close,1057.6,205
13604,SEA/TCA WA CP-0024,1/25/10,Afternoon,2PM - 4PM,531.8,110
13604,SEA/TCA WA CP-0024,1/25/10,Breakfast,Open - 10:30AM (11AM weekend),660.06,179
13604,SEA/TCA WA CP-0024,1/25/10,Dinner,4PM - 9PM,885.54,177
13604,SEA/TCA WA CP-0024,1/25/10,Evening,9PM - Close,172.06,28
13604,SEA/TCA WA CP-0024,1/25/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/25/10,Lunch,11AM -  2PM,997.04,191
13604,SEA/TCA WA CP-0024,1/25/10,Morning,Open - 11AM,719.87,196
13604,SEA/TCA WA CP-0024,1/25/10,Regular Menu,10:30AM (11AM weekend) - Close,2646.25,523
13604,SEA/TCA WA CP-0024,1/25/10,Total Day,All hours,3306.31,702
13604,SEA/TCA WA CP-0024,1/26/10,After 4PM,4PM - Close,1274.15,222
13604,SEA/TCA WA CP-0024,1/26/10,Afternoon,2PM - 4PM,547.22,118
13604,SEA/TCA WA CP-0024,1/26/10,Breakfast,Open - 10:30AM (11AM weekend),788.13,194
13604,SEA/TCA WA CP-0024,1/26/10,Dinner,4PM - 9PM,1070.65,187
13604,SEA/TCA WA CP-0024,1/26/10,Evening,9PM - Close,203.5,35
13604,SEA/TCA WA CP-0024,1/26/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/26/10,Lunch,11AM -  2PM,948.18,179
13604,SEA/TCA WA CP-0024,1/26/10,Morning,Open - 11AM,834.6,205
13604,SEA/TCA WA CP-0024,1/26/10,Regular Menu,10:30AM (11AM weekend) - Close,2816.02,530
13604,SEA/TCA WA CP-0024,1/26/10,Total Day,All hours,3604.15,724
13604,SEA/TCA WA CP-0024,1/27/10,After 4PM,4PM - Close,1299.36,222
13604,SEA/TCA WA CP-0024,1/27/10,Afternoon,2PM - 4PM,549.63,113
13604,SEA/TCA WA CP-0024,1/27/10,Breakfast,Open - 10:30AM (11AM weekend),684.61,181
13604,SEA/TCA WA CP-0024,1/27/10,Dinner,4PM - 9PM,1103.76,186
13604,SEA/TCA WA CP-0024,1/27/10,Evening,9PM - Close,195.6,36
13604,SEA/TCA WA CP-0024,1/27/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/27/10,Lunch,11AM -  2PM,1299.74,288
13604,SEA/TCA WA CP-0024,1/27/10,Morning,Open - 11AM,743.26,194
13604,SEA/TCA WA CP-0024,1/27/10,Regular Menu,10:30AM (11AM weekend) - Close,3207.38,636
13604,SEA/TCA WA CP-0024,1/27/10,Total Day,All hours,3891.99,817
13604,SEA/TCA WA CP-0024,1/28/10,After 4PM,4PM - Close,1394.57,224
13604,SEA/TCA WA CP-0024,1/28/10,Afternoon,2PM - 4PM,603.96,131
13604,SEA/TCA WA CP-0024,1/28/10,Breakfast,Open - 10:30AM (11AM weekend),779.32,190
13604,SEA/TCA WA CP-0024,1/28/10,Dinner,4PM - 9PM,1241.31,197
13604,SEA/TCA WA CP-0024,1/28/10,Evening,9PM - Close,153.26,27
13604,SEA/TCA WA CP-0024,1/28/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/28/10,Lunch,11AM -  2PM,1203.18,224
13604,SEA/TCA WA CP-0024,1/28/10,Morning,Open - 11AM,838.87,204
13604,SEA/TCA WA CP-0024,1/28/10,Regular Menu,10:30AM (11AM weekend) - Close,3261.26,593
13604,SEA/TCA WA CP-0024,1/28/10,Total Day,All hours,4040.58,783
13604,SEA/TCA WA CP-0024,1/29/10,After 4PM,4PM - Close,1836.95,309
13604,SEA/TCA WA CP-0024,1/29/10,Afternoon,2PM - 4PM,453.02,89
13604,SEA/TCA WA CP-0024,1/29/10,Breakfast,Open - 10:30AM (11AM weekend),623.56,139
13604,SEA/TCA WA CP-0024,1/29/10,Dinner,4PM - 9PM,1524.43,254
13604,SEA/TCA WA CP-0024,1/29/10,Evening,9PM - Close,312.52,55
13604,SEA/TCA WA CP-0024,1/29/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/29/10,Lunch,11AM -  2PM,1035,179
13604,SEA/TCA WA CP-0024,1/29/10,Morning,Open - 11AM,695.05,154
13604,SEA/TCA WA CP-0024,1/29/10,Regular Menu,10:30AM (11AM weekend) - Close,3396.46,592
13604,SEA/TCA WA CP-0024,1/29/10,Total Day,All hours,4020.02,731
13604,SEA/TCA WA CP-0024,1/30/10,After 4PM,4PM - Close,1471.61,240
13604,SEA/TCA WA CP-0024,1/30/10,Afternoon,2PM - 4PM,569.03,91
13604,SEA/TCA WA CP-0024,1/30/10,Breakfast,Open - 10:30AM (11AM weekend),1014.55,167
13604,SEA/TCA WA CP-0024,1/30/10,Dinner,4PM - 9PM,1205.13,192
13604,SEA/TCA WA CP-0024,1/30/10,Evening,9PM - Close,266.48,48
13604,SEA/TCA WA CP-0024,1/30/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/30/10,Lunch,11AM -  2PM,1162.44,187
13604,SEA/TCA WA CP-0024,1/30/10,Morning,Open - 11AM,1014.55,167
13604,SEA/TCA WA CP-0024,1/30/10,Regular Menu,10:30AM (11AM weekend) - Close,3203.08,518
13604,SEA/TCA WA CP-0024,1/30/10,Total Day,All hours,4217.63,685
13604,SEA/TCA WA CP-0024,1/31/10,After 4PM,4PM - Close,853.09,146
13604,SEA/TCA WA CP-0024,1/31/10,Afternoon,2PM - 4PM,446.41,81
13604,SEA/TCA WA CP-0024,1/31/10,Breakfast,Open - 10:30AM (11AM weekend),700.04,122
13604,SEA/TCA WA CP-0024,1/31/10,Dinner,4PM - 9PM,784.82,131
13604,SEA/TCA WA CP-0024,1/31/10,Evening,9PM - Close,68.27,15
13604,SEA/TCA WA CP-0024,1/31/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/31/10,Lunch,11AM -  2PM,1021.73,148
13604,SEA/TCA WA CP-0024,1/31/10,Morning,Open - 11AM,700.04,122
13604,SEA/TCA WA CP-0024,1/31/10,Regular Menu,10:30AM (11AM weekend) - Close,2321.23,375
13604,SEA/TCA WA CP-0024,1/31/10,Total Day,All hours,3021.27,497
13604,SEA/TCA WA CP-0024,2/1/10,After 4PM,4PM - Close,1246.92,215
13604,SEA/TCA WA CP-0024,2/1/10,Afternoon,2PM - 4PM,701.25,149
13604,SEA/TCA WA CP-0024,2/1/10,Breakfast,Open - 10:30AM (11AM weekend),694.25,172
13604,SEA/TCA WA CP-0024,2/1/10,Dinner,4PM - 9PM,1068.95,182
13604,SEA/TCA WA CP-0024,2/1/10,Evening,9PM - Close,177.97,33
13604,SEA/TCA WA CP-0024,2/1/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,2/1/10,Lunch,11AM -  2PM,1004.76,197
13604,SEA/TCA WA CP-0024,2/1/10,Morning,Open - 11AM,747.19,186
13604,SEA/TCA WA CP-0024,2/1/10,Regular Menu,10:30AM (11AM weekend) - Close,3005.87,575
13604,SEA/TCA WA CP-0024,2/1/10,Total Day,All hours,3700.12,747
13604,SEA/TCA WA CP-0024,1/1/11,After 4PM,4PM - Close,1334.45,195
13604,SEA/TCA WA CP-0024,1/1/11,Afternoon,2PM - 4PM,486.36,90
13604,SEA/TCA WA CP-0024,1/1/11,Breakfast,Open - 10:30AM (11AM weekend),633.15,91
13604,SEA/TCA WA CP-0024,1/1/11,Dinner,4PM - 9PM,1185.82,173
13604,SEA/TCA WA CP-0024,1/1/11,Evening,9PM - Close,148.63,22
13604,SEA/TCA WA CP-0024,1/1/11,Late Night,11PM - 5AM,0,0
