,Date,weekday,cakes,pies,cookies,smoothies,coffee,promotion
3163,2014-08-30,Saturday,11,57,69,39,80,promotion
3164,2014-08-31,Sunday,17,18,39,66,15,none
3165,2014-09-01,Monday,3,10,108,60,8,none
3166,2014-09-02,Tuesday,47,58,47,11,76,promotion
3167,2014-09-03,Wednesday,47,59,11,70,83,promotion
3168,2014-09-04,Thursday,47,2,32,63,36,none
3169,2014-09-05,Friday,33,37,21,57,4,none
3170,2014-09-06,Saturday,40,1,108,66,1,promotion
3171,2014-09-07,Sunday,24,59,93,60,46,promotion
3172,2014-09-08,Monday,2,42,8,46,53,none
3173,2014-09-09,Tuesday,37,15,29,5,20,none
3174,2014-09-10,Wednesday,26,55,23,35,83,promotion
3175,2014-09-11,Thursday,9,28,11,36,11,none
3176,2014-09-12,Friday,48,27,6,49,46,none
3177,2014-09-13,Saturday,28,35,117,42,98,promotion
3178,2014-09-14,Sunday,1,6,63,49,88,promotion
3179,2014-09-15,Monday,36,8,79,68,25,promotion
3180,2014-09-16,Tuesday,27,51,67,71,87,promotion
3181,2014-09-17,Wednesday,48,19,96,67,78,promotion
3182,2014-09-18,Thursday,43,57,85,1,96,promotion
3183,2014-09-19,Friday,23,16,7,74,12,none
3184,2014-09-20,Saturday,32,30,75,22,6,none
3185,2014-09-21,Sunday,2,39,45,72,54,promotion
3186,2014-09-22,Monday,30,17,115,50,35,promotion
3187,2014-09-23,Tuesday,4,51,5,12,76,none
3188,2014-09-24,Wednesday,4,4,68,12,34,none
3189,2014-09-25,Thursday,35,50,109,63,7,promotion
3190,2014-09-26,Friday,37,6,112,64,25,promotion
3191,2014-09-27,Saturday,43,38,68,20,65,promotion
3192,2014-09-28,Sunday,47,27,93,20,6,none
3193,2014-09-29,Monday,21,35,81,34,48,promotion
3194,2014-09-30,Tuesday,42,34,80,21,99,promotion
3195,2014-10-01,Wednesday,6,25,20,43,32,none
3196,2014-10-02,Thursday,25,54,72,8,92,promotion
3197,2014-10-03,Friday,20,43,75,35,15,none
3198,2014-10-04,Saturday,38,35,59,14,9,none
3199,2014-10-05,Sunday,4,11,68,24,20,none
3200,2014-10-06,Monday,20,3,37,36,88,none
3201,2014-10-07,Tuesday,24,2,17,50,5,none
3202,2014-10-08,Wednesday,49,1,114,71,25,promotion
3203,2014-10-09,Thursday,31,44,77,69,13,promotion
3204,2014-10-10,Friday,31,58,30,7,74,none
3205,2014-10-11,Saturday,26,12,109,72,78,promotion
3206,2014-10-12,Sunday,8,55,38,66,20,none
3207,2014-10-13,Monday,43,8,49,69,38,promotion
3208,2014-10-14,Tuesday,13,36,95,44,88,promotion
3209,2014-10-15,Wednesday,5,18,95,48,14,none
3210,2014-10-16,Thursday,49,41,107,53,19,promotion
3211,2014-10-17,Friday,28,9,74,31,64,promotion
3212,2014-10-18,Saturday,13,38,79,23,78,promotion
3213,2014-10-19,Sunday,48,33,16,4,59,none
3214,2014-10-20,Monday,11,2,72,4,15,none
3215,2014-10-21,Tuesday,44,42,103,50,43,promotion
3216,2014-10-22,Wednesday,47,5,87,23,16,none
3217,2014-10-23,Thursday,11,47,43,67,2,none
3218,2014-10-24,Friday,44,18,19,38,55,none
3219,2014-10-25,Saturday,7,29,24,19,78,none
3220,2014-10-26,Sunday,8,32,81,57,48,promotion
3221,2014-10-27,Monday,1,18,53,60,52,none
3222,2014-10-28,Tuesday,35,37,63,68,36,promotion
3223,2014-10-29,Wednesday,33,1,57,40,57,none
3224,2014-10-30,Thursday,24,46,7,5,66,none
3225,2014-10-31,Friday,1,20,43,53,15,none
3226,2014-11-01,Saturday,8,26,50,50,8,none
3227,2014-11-02,Sunday,31,30,109,60,13,promotion
3228,2014-11-03,Monday,19,8,57,36,31,none
3229,2014-11-04,Tuesday,33,27,62,71,32,promotion
3230,2014-11-05,Wednesday,3,7,60,25,17,none
3231,2014-11-06,Thursday,39,32,87,19,70,promotion
3232,2014-11-07,Friday,13,46,31,17,42,none
3233,2014-11-08,Saturday,1,4,31,37,6,none
3234,2014-11-09,Sunday,9,5,44,49,25,none
3235,2014-11-10,Monday,4,2,103,49,33,none
3236,2014-11-11,Tuesday,14,13,11,64,12,none
3237,2014-11-12,Wednesday,27,52,114,2,53,promotion
3238,2014-11-13,Thursday,4,9,54,53,38,none
3239,2014-11-14,Friday,39,34,66,15,93,promotion
3240,2014-11-15,Saturday,7,34,104,28,35,promotion
3241,2014-11-16,Sunday,7,56,86,14,30,none
3242,2014-11-17,Monday,21,30,55,51,72,promotion
3243,2014-11-18,Tuesday,3,30,46,27,61,none
3244,2014-11-19,Wednesday,22,23,93,21,96,promotion
3245,2014-11-20,Thursday,48,26,72,15,36,none
3246,2014-11-21,Friday,47,30,107,18,45,promotion
3247,2014-11-22,Saturday,19,57,86,33,71,promotion
3248,2014-11-23,Sunday,17,4,33,72,3,none
3249,2014-11-24,Monday,44,43,79,73,13,promotion
3250,2014-11-25,Tuesday,34,28,106,47,20,promotion
3251,2014-11-26,Wednesday,43,41,89,14,97,promotion
3252,2014-11-27,Thursday,6,53,51,48,84,promotion
3253,2014-11-28,Friday,30,45,11,31,73,none
3254,2014-11-29,Saturday,16,14,44,3,56,none
3255,2014-11-30,Sunday,26,27,9,26,17,none
3256,2014-12-01,Monday,46,45,57,40,99,promotion
3257,2014-12-02,Tuesday,25,25,13,46,82,none
3258,2014-12-03,Wednesday,37,35,115,65,58,promotion
3259,2014-12-04,Thursday,1,49,59,36,99,promotion
3260,2014-12-05,Friday,14,26,27,47,73,none
3261,2014-12-06,Saturday,13,38,6,4,38,none
3262,2014-12-07,Sunday,7,56,115,46,96,promotion
3263,2014-12-08,Monday,4,32,52,10,52,none
3264,2014-12-09,Tuesday,33,16,67,24,68,promotion
3265,2014-12-10,Wednesday,36,23,26,73,50,promotion
3266,2014-12-11,Thursday,14,34,92,46,25,promotion
3267,2014-12-12,Friday,12,12,37,59,74,none
3268,2014-12-13,Saturday,18,39,108,17,94,promotion
3269,2014-12-14,Sunday,5,39,116,61,7,promotion
3270,2014-12-15,Monday,24,18,56,38,60,none
3271,2014-12-16,Tuesday,48,29,117,46,36,promotion
3272,2014-12-17,Wednesday,11,44,58,35,14,none
3273,2014-12-18,Thursday,39,21,118,8,18,promotion
3274,2014-12-19,Friday,39,45,54,71,31,promotion
3275,2014-12-20,Saturday,49,37,35,74,83,promotion
3276,2014-12-21,Sunday,37,9,110,28,82,promotion
3277,2014-12-22,Monday,30,48,112,8,25,promotion
3278,2014-12-23,Tuesday,26,6,31,16,44,none
3279,2014-12-24,Wednesday,36,31,107,32,21,promotion
3280,2014-12-25,Thursday,8,52,77,63,80,promotion
3281,2014-12-26,Friday,1,48,65,74,83,promotion
3282,2014-12-27,Saturday,1,52,117,47,6,promotion
3283,2014-12-28,Sunday,9,3,20,40,86,none
3284,2014-12-29,Monday,4,21,67,64,54,promotion
3285,2014-12-30,Tuesday,7,25,77,31,96,promotion
3286,2014-12-31,Wednesday,38,45,31,30,82,promotion
3287,2015-01-01,Thursday,8,14,24,20,3,none
3288,2015-01-02,Friday,14,20,66,34,42,none
3289,2015-01-03,Saturday,19,34,71,72,55,promotion
3290,2015-01-04,Sunday,18,39,14,17,26,none
3291,2015-01-05,Monday,4,29,25,29,20,none
3292,2015-01-06,Tuesday,9,17,18,7,78,none
3293,2015-01-07,Wednesday,48,20,54,24,93,promotion
3294,2015-01-08,Thursday,44,37,50,64,82,promotion
3295,2015-01-09,Friday,4,16,40,41,86,none
3296,2015-01-10,Saturday,45,38,52,36,70,promotion
3297,2015-01-11,Sunday,12,55,19,52,17,none
3298,2015-01-12,Monday,11,39,115,18,58,promotion
3299,2015-01-13,Tuesday,44,11,29,51,72,promotion
3300,2015-01-14,Wednesday,16,42,78,51,82,promotion
3301,2015-01-15,Thursday,28,55,92,30,48,promotion
3302,2015-01-16,Friday,39,52,119,6,91,promotion
3303,2015-01-17,Saturday,36,59,45,43,78,promotion
3304,2015-01-18,Sunday,19,20,11,5,22,none
3305,2015-01-19,Monday,36,54,100,43,7,promotion
3306,2015-01-20,Tuesday,22,42,67,25,7,none
3307,2015-01-21,Wednesday,29,59,64,8,59,promotion
3308,2015-01-22,Thursday,34,43,76,26,21,none
3309,2015-01-23,Friday,26,10,89,40,67,promotion
3310,2015-01-24,Saturday,11,14,41,45,68,none
3311,2015-01-25,Sunday,2,10,115,18,65,promotion
3312,2015-01-26,Monday,22,30,20,68,35,none
3313,2015-01-27,Tuesday,26,2,21,30,38,none
3314,2015-01-28,Wednesday,11,54,97,55,48,promotion
3315,2015-01-29,Thursday,42,56,48,46,10,promotion
3316,2015-01-30,Friday,14,20,96,61,61,promotion
3317,2015-01-31,Saturday,3,33,1,23,15,none
3318,2015-02-01,Sunday,19,35,47,51,62,promotion
3319,2015-02-02,Monday,21,59,103,47,61,promotion
3320,2015-02-03,Tuesday,8,31,75,57,15,none
3321,2015-02-04,Wednesday,41,54,13,3,58,none
3322,2015-02-05,Thursday,22,37,80,45,97,promotion
3323,2015-02-06,Friday,38,27,64,47,29,promotion
3324,2015-02-07,Saturday,47,41,111,19,32,promotion
3325,2015-02-08,Sunday,20,1,110,3,94,promotion
3326,2015-02-09,Monday,27,18,110,2,63,promotion
3327,2015-02-10,Tuesday,7,59,79,59,97,promotion
3328,2015-02-11,Wednesday,1,32,71,65,99,promotion
3329,2015-02-12,Thursday,9,24,20,16,82,none
3330,2015-02-13,Friday,22,33,111,15,17,none
3331,2015-02-14,Saturday,48,18,65,51,30,promotion
3332,2015-02-15,Sunday,38,8,76,61,96,promotion
3333,2015-02-16,Monday,4,8,26,46,89,none
3334,2015-02-17,Tuesday,47,55,16,11,76,promotion
3335,2015-02-18,Wednesday,41,54,37,69,45,promotion
3336,2015-02-19,Thursday,42,17,81,11,54,promotion
3337,2015-02-20,Friday,29,43,110,55,23,promotion
3338,2015-02-21,Saturday,37,31,108,56,6,promotion
3339,2015-02-22,Sunday,40,31,91,53,54,promotion
3340,2015-02-23,Monday,2,55,42,49,10,none
3341,2015-02-24,Tuesday,46,35,34,55,85,promotion
3342,2015-02-25,Wednesday,6,26,79,33,88,promotion
3343,2015-02-26,Thursday,28,19,7,45,64,none
3344,2015-02-27,Friday,32,10,100,2,54,none
3345,2015-02-28,Saturday,41,19,37,73,68,promotion
3346,2015-03-01,Sunday,10,21,87,71,40,promotion
3347,2015-03-02,Monday,8,58,27,63,63,promotion
3348,2015-03-03,Tuesday,36,13,28,36,22,none
3349,2015-03-04,Wednesday,48,16,60,29,59,promotion
3350,2015-03-05,Thursday,6,22,76,64,12,none
3351,2015-03-06,Friday,42,43,32,28,37,none
3352,2015-03-07,Saturday,29,39,4,23,11,none
3353,2015-03-08,Sunday,22,22,100,11,57,promotion
3354,2015-03-09,Monday,12,12,14,58,71,none
3355,2015-03-10,Tuesday,4,51,96,24,55,promotion
3356,2015-03-11,Wednesday,19,6,15,58,58,none
3357,2015-03-12,Thursday,36,22,64,31,38,none
3358,2015-03-13,Friday,47,55,119,47,72,promotion
3359,2015-03-14,Saturday,42,23,44,4,9,none
3360,2015-03-15,Sunday,18,44,19,7,97,none
3361,2015-03-16,Monday,48,27,11,4,18,none
3362,2015-03-17,Tuesday,28,18,59,36,45,none
3363,2015-03-18,Wednesday,48,9,39,43,41,none
3364,2015-03-19,Thursday,10,18,64,45,61,none
3365,2015-03-20,Friday,20,22,65,15,91,promotion
3366,2015-03-21,Saturday,8,52,33,14,97,promotion
3367,2015-03-22,Sunday,8,3,98,63,53,promotion
3368,2015-03-23,Monday,38,59,105,28,7,promotion
3369,2015-03-24,Tuesday,44,48,54,28,22,none
3370,2015-03-25,Wednesday,45,59,66,50,74,promotion
3371,2015-03-26,Thursday,47,49,112,30,11,promotion
3372,2015-03-27,Friday,47,49,79,51,40,promotion
3373,2015-03-28,Saturday,35,42,62,50,52,promotion
3374,2015-03-29,Sunday,34,30,96,43,51,promotion
3375,2015-03-30,Monday,11,26,115,50,95,promotion
3376,2015-03-31,Tuesday,6,20,68,24,87,promotion
3377,2015-04-01,Wednesday,29,33,22,56,85,promotion
3378,2015-04-02,Thursday,47,13,4,30,14,none
3379,2015-04-03,Friday,33,50,89,3,9,none
3380,2015-04-04,Saturday,20,48,11,25,43,none
3381,2015-04-05,Sunday,40,54,69,10,77,promotion
3382,2015-04-06,Monday,31,39,72,33,91,promotion
3383,2015-04-07,Tuesday,32,45,15,50,26,none
3384,2015-04-08,Wednesday,48,18,60,32,90,promotion
3385,2015-04-09,Thursday,48,30,35,65,55,promotion
3386,2015-04-10,Friday,2,5,108,59,89,promotion
3387,2015-04-11,Saturday,33,23,72,70,52,promotion
3388,2015-04-12,Sunday,41,15,47,18,91,promotion
3389,2015-04-13,Monday,46,37,105,61,14,promotion
3390,2015-04-14,Tuesday,47,50,101,53,40,promotion
3391,2015-04-15,Wednesday,1,17,20,3,59,none
3392,2015-04-16,Thursday,38,16,11,29,80,none
3393,2015-04-17,Friday,22,32,90,51,34,promotion
3394,2015-04-18,Saturday,23,18,102,44,6,none
3395,2015-04-19,Sunday,28,1,68,15,26,none
3396,2015-04-20,Monday,6,16,24,73,39,none
3397,2015-04-21,Tuesday,46,3,82,48,90,promotion
3398,2015-04-22,Wednesday,36,30,95,64,56,promotion
3399,2015-04-23,Thursday,46,40,23,72,66,promotion
3400,2015-04-24,Friday,36,46,111,24,82,promotion
3401,2015-04-25,Saturday,41,59,4,9,13,none
3402,2015-04-26,Sunday,4,35,41,54,44,none
3403,2015-04-27,Monday,29,14,9,21,94,none
3404,2015-04-28,Tuesday,28,51,107,31,33,promotion
3405,2015-04-29,Wednesday,10,31,22,22,84,none
3406,2015-04-30,Thursday,44,4,61,31,22,none
3407,2015-05-01,Friday,4,34,47,68,13,none
3408,2015-05-02,Saturday,44,55,71,23,65,promotion
3409,2015-05-03,Sunday,12,53,79,14,18,none
3410,2015-05-04,Monday,23,36,21,67,6,none
3411,2015-05-05,Tuesday,43,20,103,29,10,promotion
3412,2015-05-06,Wednesday,43,5,49,53,11,none
3413,2015-05-07,Thursday,5,12,114,35,67,promotion
3414,2015-05-08,Friday,30,51,83,26,73,promotion
3415,2015-05-09,Saturday,45,38,77,54,96,promotion
3416,2015-05-10,Sunday,3,15,62,72,24,none
3417,2015-05-11,Monday,31,48,20,3,67,none
3418,2015-05-12,Tuesday,6,13,99,17,3,none
3419,2015-05-13,Wednesday,48,39,88,31,90,promotion
3420,2015-05-14,Thursday,13,43,57,36,46,none
3421,2015-05-15,Friday,18,50,103,2,30,promotion
3422,2015-05-16,Saturday,16,29,12,42,40,none
3423,2015-05-17,Sunday,42,21,51,49,62,promotion
3424,2015-05-18,Monday,25,33,115,58,63,promotion
3425,2015-05-19,Tuesday,22,44,106,43,81,promotion
3426,2015-05-20,Wednesday,41,7,48,43,85,promotion
3427,2015-05-21,Thursday,4,15,12,15,24,none
3428,2015-05-22,Friday,47,49,111,65,38,promotion
3429,2015-05-23,Saturday,49,38,102,46,98,promotion
3430,2015-05-24,Sunday,32,57,49,45,94,promotion
3431,2015-05-25,Monday,7,57,51,54,83,promotion
3432,2015-05-26,Tuesday,34,46,82,28,92,promotion
3433,2015-05-27,Wednesday,48,3,105,14,97,promotion
3434,2015-05-28,Thursday,12,57,44,34,83,promotion
3435,2015-05-29,Friday,40,53,25,64,17,none
3436,2015-05-30,Saturday,9,10,14,38,1,none
3437,2015-05-31,Sunday,4,28,116,19,12,none
3438,2015-06-01,Monday,44,48,57,68,32,promotion
3439,2015-06-02,Tuesday,40,30,16,8,65,none
3440,2015-06-03,Wednesday,42,35,48,54,43,promotion
3441,2015-06-04,Thursday,26,6,20,12,8,none
3442,2015-06-05,Friday,46,57,115,9,85,promotion
3443,2015-06-06,Saturday,7,25,39,69,3,none
3444,2015-06-07,Sunday,8,43,64,45,52,promotion
3445,2015-06-08,Monday,41,46,49,25,56,promotion
3446,2015-06-09,Tuesday,30,11,85,29,27,none
3447,2015-06-10,Wednesday,6,46,23,53,40,none
3448,2015-06-11,Thursday,39,13,41,15,30,none
3449,2015-06-12,Friday,4,5,38,44,83,none
3450,2015-06-13,Saturday,8,55,41,73,42,promotion
3451,2015-06-14,Sunday,44,34,81,10,26,none
3452,2015-06-15,Monday,24,37,45,51,45,promotion
3453,2015-06-16,Tuesday,25,37,55,3,3,none
3454,2015-06-17,Wednesday,30,30,95,64,79,promotion
3455,2015-06-18,Thursday,18,39,9,30,43,none
3456,2015-06-19,Friday,44,11,63,74,3,none
3457,2015-06-20,Saturday,34,43,81,70,99,promotion
3458,2015-06-21,Sunday,49,36,107,26,20,promotion
3459,2015-06-22,Monday,15,35,47,43,44,none
3460,2015-06-23,Tuesday,43,59,30,2,10,none
3461,2015-06-24,Wednesday,43,13,74,60,77,promotion
3462,2015-06-25,Thursday,17,22,5,1,2,none
3463,2015-06-26,Friday,48,7,5,16,27,none
3464,2015-06-27,Saturday,2,32,33,74,65,promotion
3465,2015-06-28,Sunday,43,13,8,14,26,none
3466,2015-06-29,Monday,1,43,13,68,69,none
3467,2015-06-30,Tuesday,16,3,111,54,82,promotion
3468,2015-07-01,Wednesday,17,52,87,12,41,promotion
3469,2015-07-02,Thursday,9,24,7,58,7,none
3470,2015-07-03,Friday,42,25,21,63,8,none
3471,2015-07-04,Saturday,21,11,108,28,58,promotion
3472,2015-07-05,Sunday,44,50,30,66,45,promotion
3473,2015-07-06,Monday,26,12,82,67,50,promotion
3474,2015-07-07,Tuesday,1,55,69,66,75,promotion
3475,2015-07-08,Wednesday,40,41,110,2,12,promotion
3476,2015-07-09,Thursday,3,54,42,37,82,promotion
3477,2015-07-10,Friday,7,5,117,35,24,none
3478,2015-07-11,Saturday,4,35,35,70,31,none
3479,2015-07-12,Sunday,31,18,82,11,42,none
3480,2015-07-13,Monday,14,5,4,73,62,none
3481,2015-07-14,Tuesday,21,27,63,20,9,none
3482,2015-07-15,Wednesday,12,41,77,23,83,promotion
3483,2015-07-16,Thursday,12,8,48,60,90,promotion
3484,2015-07-17,Friday,6,3,96,55,30,none
3485,2015-07-18,Saturday,49,54,9,48,34,none
3486,2015-07-19,Sunday,17,35,47,72,68,promotion
3487,2015-07-20,Monday,14,34,29,30,25,none
3488,2015-07-21,Tuesday,9,44,109,73,1,promotion
3489,2015-07-22,Wednesday,28,21,14,65,46,none
3490,2015-07-23,Thursday,7,30,117,70,74,promotion
3491,2015-07-24,Friday,45,45,98,42,73,promotion
3492,2015-07-25,Saturday,43,3,93,59,30,promotion
3493,2015-07-26,Sunday,5,15,26,44,15,none
3494,2015-07-27,Monday,41,50,78,45,36,promotion
3495,2015-07-28,Tuesday,42,52,92,62,87,promotion
3496,2015-07-29,Wednesday,16,11,30,8,3,none
3497,2015-07-30,Thursday,1,13,8,23,20,none
3498,2015-07-31,Friday,40,27,91,43,28,promotion
3499,2015-08-01,Saturday,38,47,3,37,27,none
3500,2015-08-02,Sunday,7,40,75,44,22,none
3501,2015-08-03,Monday,30,49,5,61,64,promotion
3502,2015-08-04,Tuesday,48,54,62,67,51,promotion
3503,2015-08-05,Wednesday,26,55,91,73,9,promotion
3504,2015-08-06,Thursday,13,15,52,64,63,promotion
3505,2015-08-07,Friday,1,31,67,45,94,promotion
3506,2015-08-08,Saturday,29,4,29,12,82,none
3507,2015-08-09,Sunday,8,15,57,59,75,promotion
3508,2015-08-10,Monday,2,43,75,69,41,promotion
3509,2015-08-11,Tuesday,45,50,85,58,14,promotion
3510,2015-08-12,Wednesday,49,22,69,22,18,none
3511,2015-08-13,Thursday,8,37,57,54,80,promotion
3512,2015-08-14,Friday,41,6,15,7,56,none
3513,2015-08-15,Saturday,27,41,71,26,85,promotion
3514,2015-08-16,Sunday,41,50,94,36,99,promotion
3515,2015-08-17,Monday,49,45,88,21,93,promotion
3516,2015-08-18,Tuesday,47,17,67,52,36,promotion
3517,2015-08-19,Wednesday,23,8,55,11,11,none
3518,2015-08-20,Thursday,15,21,31,30,72,none
3519,2015-08-21,Friday,32,20,68,33,48,promotion
3520,2015-08-22,Saturday,22,3,94,5,78,promotion
3521,2015-08-23,Sunday,8,33,21,31,57,none
3522,2015-08-24,Monday,37,36,55,47,3,none
3523,2015-08-25,Tuesday,17,19,80,15,72,promotion
3524,2015-08-26,Wednesday,7,52,27,55,88,promotion
3525,2015-08-27,Thursday,43,48,63,52,56,promotion
3526,2015-08-28,Friday,21,58,58,34,26,none
3527,2015-08-29,Saturday,39,18,92,43,30,promotion
3528,2015-08-30,Sunday,5,3,89,54,95,promotion
3529,2015-08-31,Monday,17,55,106,49,96,promotion
3530,2015-09-01,Tuesday,35,10,70,5,92,promotion
3531,2015-09-02,Wednesday,48,43,78,63,98,promotion
3532,2015-09-03,Thursday,48,7,14,23,22,none
3533,2015-09-04,Friday,15,22,66,72,66,promotion
3534,2015-09-05,Saturday,48,50,103,49,2,promotion
3535,2015-09-06,Sunday,40,46,14,65,12,none
3536,2015-09-07,Monday,16,8,59,68,76,promotion
3537,2015-09-08,Tuesday,25,22,41,13,25,none
3538,2015-09-09,Wednesday,15,10,73,50,66,promotion
3539,2015-09-10,Thursday,11,48,101,33,62,promotion
3540,2015-09-11,Friday,5,26,8,57,17,none
3541,2015-09-12,Saturday,21,19,24,26,15,none
3542,2015-09-13,Sunday,42,55,76,32,70,promotion
3543,2015-09-14,Monday,41,8,69,31,84,promotion
3544,2015-09-15,Tuesday,12,15,50,25,14,none
3545,2015-09-16,Wednesday,30,5,67,49,18,none
3546,2015-09-17,Thursday,4,50,89,9,38,none
3547,2015-09-18,Friday,45,29,61,48,28,promotion
3548,2015-09-19,Saturday,27,20,62,2,46,none
3549,2015-09-20,Sunday,28,10,96,11,74,promotion
3550,2015-09-21,Monday,3,28,49,36,50,none
3551,2015-09-22,Tuesday,3,21,47,44,38,none
3552,2015-09-23,Wednesday,24,3,110,8,62,promotion
3553,2015-09-24,Thursday,46,14,65,70,17,promotion
3554,2015-09-25,Friday,29,55,94,15,50,promotion
3555,2015-09-26,Saturday,19,33,106,25,75,promotion
3556,2015-09-27,Sunday,48,16,94,21,26,promotion
3557,2015-09-28,Monday,2,59,76,43,25,promotion
3558,2015-09-29,Tuesday,5,51,26,6,6,none
3559,2015-09-30,Wednesday,37,54,80,48,59,promotion
3560,2015-10-01,Thursday,18,6,88,62,1,none
3561,2015-10-02,Friday,25,13,10,36,75,none
3562,2015-10-03,Saturday,26,43,68,65,46,promotion
3563,2015-10-04,Sunday,44,38,44,16,40,none
3564,2015-10-05,Monday,13,6,72,71,51,promotion
3565,2015-10-06,Tuesday,35,53,95,14,13,promotion
3566,2015-10-07,Wednesday,22,49,114,9,87,promotion
3567,2015-10-08,Thursday,10,31,11,53,23,none
3568,2015-10-09,Friday,37,8,17,38,58,none
3569,2015-10-10,Saturday,44,21,67,29,65,promotion
3570,2015-10-11,Sunday,42,20,91,16,99,promotion
3571,2015-10-12,Monday,7,35,35,29,6,none
3572,2015-10-13,Tuesday,18,27,52,18,2,none
3573,2015-10-14,Wednesday,32,40,53,37,68,promotion
3574,2015-10-15,Thursday,48,12,94,17,79,promotion
3575,2015-10-16,Friday,45,19,62,51,89,promotion
3576,2015-10-17,Saturday,7,18,42,5,51,none
3577,2015-10-18,Sunday,17,1,12,11,46,none
3578,2015-10-19,Monday,31,47,31,32,75,promotion
3579,2015-10-20,Tuesday,29,55,53,12,93,promotion
3580,2015-10-21,Wednesday,12,5,53,27,85,none
3581,2015-10-22,Thursday,33,17,69,4,62,none
3582,2015-10-23,Friday,39,43,32,68,52,promotion
3583,2015-10-24,Saturday,26,57,37,15,17,none
3584,2015-10-25,Sunday,39,26,23,41,27,none
3585,2015-10-26,Monday,30,34,103,25,6,none
3586,2015-10-27,Tuesday,3,29,54,5,30,none
3587,2015-10-28,Wednesday,20,59,32,74,85,promotion
3588,2015-10-29,Thursday,13,47,25,21,40,none
3589,2015-10-30,Friday,19,35,96,24,81,promotion
3590,2015-10-31,Saturday,1,18,41,46,53,none
3591,2015-11-01,Sunday,42,8,7,8,21,none
3592,2015-11-02,Monday,23,44,66,25,58,promotion
3593,2015-11-03,Tuesday,18,1,114,3,75,promotion
3594,2015-11-04,Wednesday,43,50,6,42,56,none
3595,2015-11-05,Thursday,5,9,52,72,21,none
3596,2015-11-06,Friday,5,21,50,51,76,promotion
3597,2015-11-07,Saturday,19,2,4,8,13,none
3598,2015-11-08,Sunday,6,38,26,5,86,none
3599,2015-11-09,Monday,15,28,6,32,18,none
3600,2015-11-10,Tuesday,11,44,99,48,62,promotion
3601,2015-11-11,Wednesday,30,59,33,28,66,promotion
3602,2015-11-12,Thursday,20,16,111,12,80,promotion
3603,2015-11-13,Friday,35,53,12,72,81,promotion
3604,2015-11-14,Saturday,4,10,77,2,29,none
3605,2015-11-15,Sunday,9,25,88,46,99,promotion
3606,2015-11-16,Monday,27,9,70,56,92,promotion
3607,2015-11-17,Tuesday,19,45,7,22,43,none
3608,2015-11-18,Wednesday,5,26,80,31,89,promotion
3609,2015-11-19,Thursday,8,51,58,28,84,promotion
3610,2015-11-20,Friday,43,36,60,29,79,promotion
3611,2015-11-21,Saturday,30,47,115,61,69,promotion
3612,2015-11-22,Sunday,36,28,72,48,55,promotion
3613,2015-11-23,Monday,16,35,43,66,47,promotion
3614,2015-11-24,Tuesday,47,46,8,53,68,promotion
3615,2015-11-25,Wednesday,46,2,57,70,87,promotion
3616,2015-11-26,Thursday,4,55,7,50,81,none
3617,2015-11-27,Friday,4,9,30,43,79,none
3618,2015-11-28,Saturday,7,16,47,57,68,none
3619,2015-11-29,Sunday,3,25,12,11,48,none
3620,2015-11-30,Monday,38,54,100,11,82,promotion
3621,2015-12-01,Tuesday,25,9,2,50,87,none
3622,2015-12-02,Wednesday,36,18,45,57,38,none
3623,2015-12-03,Thursday,4,58,63,43,79,promotion
3624,2015-12-04,Friday,8,40,19,41,42,none
3625,2015-12-05,Saturday,28,21,48,52,88,promotion
3626,2015-12-06,Sunday,3,7,103,5,98,promotion
3627,2015-12-07,Monday,49,37,13,53,5,none
3628,2015-12-08,Tuesday,8,47,99,41,4,none
3629,2015-12-09,Wednesday,11,19,55,23,43,none
3630,2015-12-10,Thursday,46,27,58,7,35,none
3631,2015-12-11,Friday,49,49,65,49,93,promotion
3632,2015-12-12,Saturday,6,16,28,64,56,none
3633,2015-12-13,Sunday,41,8,59,71,13,none
3634,2015-12-14,Monday,23,2,8,7,77,none
3635,2015-12-15,Tuesday,44,29,43,40,71,promotion
